Epoch	Test Accuracy	Min Index	Selected Indices
0	36.050	1.788	NA	NA
1	44.310	1.233	NA	NA
2	44.950	1.004	NA	NA
3	45.120	1.014	NA	NA
4	45.120	1.038	NA	NA
5	45.180	1.046	NA	NA
6	45.290	1.042	NA	NA
7	45.340	1.051	NA	NA
8	45.250	1.063	NA	NA
9	45.290	1.059	NA	NA
10	45.310	1.071	21	4,14,23,5,12,11,13,16,3,17,1
11	45.260	1.066	21	4,14,23,5,12,11,13,16,3,17,1
12	45.320	1.081	21	4,14,23,5,12,11,13,16,3,17,1
13	45.330	1.079	21	4,14,23,5,12,11,13,16,3,17,1
14	45.320	1.074	21	4,14,23,5,12,11,13,16,3,17,1
15	45.300	1.083	21	4,14,23,5,12,11,13,16,3,17,1
16	45.300	1.076	21	4,14,23,5,12,11,13,16,3,17,1
17	45.290	1.087	21	4,14,23,5,12,11,13,16,3,17,1
18	45.290	1.090	21	4,14,23,5,12,11,13,16,3,17,1
19	45.280	1.078	21	4,14,23,5,12,11,13,16,3,17,1
20	45.310	1.093	21	4,14,23,5,12,11,13,16,3,17,1
21	45.310	1.085	21	4,14,23,5,12,11,13,16,3,17,1
22	45.350	1.090	21	4,14,23,5,12,11,13,16,3,17,1
23	45.350	1.083	21	4,14,23,5,12,11,13,16,3,17,1
24	45.310	1.087	21	4,14,23,5,12,11,13,16,3,17,1
25	45.290	1.095	21	4,14,23,5,12,11,13,16,3,17,1
26	45.300	1.099	21	4,14,23,5,12,11,13,16,3,17,1
27	45.300	1.092	21	4,14,23,5,12,11,13,16,3,17,1
28	45.290	1.114	21	4,14,23,5,12,11,13,16,3,17,1
29	45.300	1.102	21	4,14,23,5,12,11,13,16,3,17,1
30	45.330	1.108	21	4,14,23,5,12,11,13,16,3,17,1
31	45.360	1.097	21	4,14,23,5,12,11,13,16,3,17,1
32	45.370	1.101	21	4,14,23,5,12,11,13,16,3,17,1
33	45.370	1.098	21	4,14,23,5,12,11,13,16,3,17,1
34	45.390	1.101	21	4,14,23,5,12,11,13,16,3,17,1
35	45.380	1.106	21	4,14,23,5,12,11,13,16,3,17,1
36	45.380	1.108	21	4,14,23,5,12,11,13,16,3,17,1
37	45.410	1.119	21	4,14,23,5,12,11,13,16,3,17,1
38	45.420	1.107	21	4,14,23,5,12,11,13,16,3,17,1
39	45.430	1.112	21	4,14,23,5,12,11,13,16,3,17,1
40	45.430	1.109	21	4,14,23,5,12,11,13,16,3,17,1
41	45.460	1.109	21	4,14,23,5,12,11,13,16,3,17,1
42	45.450	1.113	21	4,14,23,5,12,11,13,16,3,17,1
43	45.460	1.111	21	4,14,23,5,12,11,13,16,3,17,1
44	45.450	1.115	21	4,14,23,5,12,11,13,16,3,17,1
45	45.460	1.111	21	4,14,23,5,12,11,13,16,3,17,1
46	45.480	1.109	21	4,14,23,5,12,11,13,16,3,17,1
47	45.470	1.112	21	4,14,23,5,12,11,13,16,3,17,1
48	45.480	1.115	21	4,14,23,5,12,11,13,16,3,17,1
49	45.490	1.129	21	4,14,23,5,12,11,13,16,3,17,1
