Epoch	Test Accuracy	Min Index	Selected Indices
0	30.140	1.836	NA	NA
1	43.100	1.278	NA	NA
2	43.630	1.021	NA	NA
3	43.990	1.120	NA	NA
4	45.840	0.962	NA	NA
5	48.780	0.907	NA	NA
6	48.230	0.819	NA	NA
7	49.230	0.845	NA	NA
8	49.360	0.818	NA	NA
9	50.560	0.826	NA	NA
10	49.790	0.699	3	23,24,15,21,3,8,13,6,12,14,19
11	48.850	0.752	1	23,18,3,15,24,22,1,17,9,7,4
12	47.660	0.804	0	4,11,15,13,2,0,24,6,18,17,7
13	46.330	0.793	2	24,7,15,13,21,8,6,23,10,2,17
14	45.110	0.784	1	12,7,1,6,18,15,14,21,20,22,8
15	43.310	0.824	2	12,19,7,9,24,16,23,2,21,15,3
16	41.230	0.851	1	9,15,10,4,13,7,8,19,1,12,17
17	39.220	0.845	0	18,0,8,12,2,21,14,17,9,10,11
18	37.050	0.818	2	18,10,6,20,13,2,14,24,3,21,15
19	34.510	0.928	0	3,1,9,18,10,17,20,13,5,12,0
20	31.440	0.943	5	7,18,5,16,23,24,11,12,6,20,13
21	28.610	0.917	0	20,18,23,9,17,14,24,0,11,3,10
22	25.650	0.941	0	13,7,10,19,20,23,12,18,0,4,24
23	22.660	1.028	7	7,10,17,19,9,11,23,14,16,13,21
24	19.570	1.055	0	5,11,0,20,13,19,18,14,22,7,3
25	16.970	1.121	0	21,3,17,0,12,14,2,13,18,9,1
26	15.060	1.202	0	0,18,23,22,11,14,15,16,9,10,13
27	13.500	1.210	5	14,12,22,23,13,11,17,5,20,19,15
28	11.910	1.279	4	16,4,20,6,18,9,13,24,15,17,8
29	11.090	1.454	1	20,10,8,1,18,14,16,9,17,24,7
30	10.060	1.508	0	22,21,0,24,13,8,9,2,23,11,4
31	9.510	1.592	2	9,13,15,12,24,18,6,20,2,16,14
32	9.150	1.640	4	14,5,7,4,20,11,23,16,17,24,22
33	9.050	1.743	0	19,12,7,14,15,9,10,0,23,4,6
34	8.970	1.856	1	13,23,17,5,19,1,12,20,18,11,4
35	9.010	1.984	3	5,12,11,15,9,20,3,6,22,14,18
36	9.010	2.156	3	22,20,21,11,8,17,5,23,3,18,6
37	9.150	2.305	1	23,19,2,3,22,20,1,10,24,4,18
38	9.430	2.352	3	15,3,4,11,14,8,17,16,20,6,13
39	9.400	2.566	1	5,18,17,9,1,4,16,3,2,22,15
40	9.480	2.674	4	22,9,15,14,11,20,19,12,24,4,23
41	9.570	2.837	2	14,23,16,2,3,12,15,10,19,8,6
42	9.670	2.933	0	2,9,4,0,19,16,7,18,8,5,13
43	9.720	3.111	6	15,10,18,6,8,23,16,7,19,9,14
44	9.730	3.209	0	17,7,0,20,1,24,15,10,2,12,5
45	9.770	3.357	2	8,24,10,23,5,12,6,15,2,17,22
46	9.820	3.461	1	9,19,15,7,20,11,13,1,3,21,12
47	9.840	3.600	4	6,8,7,22,12,4,13,15,21,18,23
48	9.900	3.778	1	2,20,22,9,3,15,14,5,1,12,10
49	9.930	3.875	0	21,8,20,0,2,11,7,3,1,9,19
