Epoch	Test Accuracy	Min Index	Selected Indices
0	33.810	1.742	NA	NA
1	41.190	1.206	NA	NA
2	42.090	0.995	NA	NA
3	42.440	1.009	NA	NA
4	42.540	1.023	NA	NA
5	42.600	1.025	NA	NA
6	42.590	1.042	NA	NA
7	42.690	1.043	NA	NA
8	42.740	1.039	NA	NA
9	42.770	1.043	NA	NA
10	41.180	1.050	1	4,14,23,5,12,11,13,16,3,17,1
11	39.680	1.080	1	4,14,23,5,12,11,13,16,3,17,1
12	38.220	1.121	1	4,14,23,5,12,11,13,16,3,17,1
13	36.680	1.158	1	4,14,23,5,12,11,13,16,3,17,1
14	34.380	1.201	1	4,14,23,5,12,11,13,16,3,17,1
15	32.240	1.226	1	4,14,23,5,12,11,13,16,3,17,1
16	29.770	1.271	1	4,14,23,5,12,11,13,16,3,17,1
17	27.150	1.306	1	4,14,23,5,12,11,13,16,3,17,1
18	24.200	1.346	1	4,14,23,5,12,11,13,16,3,17,1
19	21.630	1.391	1	4,14,23,5,12,11,13,16,3,17,1
20	18.730	1.450	1	4,14,23,5,12,11,13,16,3,17,1
21	16.000	1.490	1	4,14,23,5,12,11,13,16,3,17,1
22	13.900	1.551	1	4,14,23,5,12,11,13,16,3,17,1
23	12.680	1.598	1	4,14,23,5,12,11,13,16,3,17,1
24	11.640	1.654	1	4,14,23,5,12,11,13,16,3,17,1
25	10.960	1.705	1	4,14,23,5,12,11,13,16,3,17,1
26	10.440	1.771	1	4,14,23,5,12,11,13,16,3,17,1
27	9.980	1.825	1	4,14,23,5,12,11,13,16,3,17,1
28	9.660	1.885	1	4,14,23,5,12,11,13,16,3,17,1
29	9.330	1.930	1	4,14,23,5,12,11,13,16,3,17,1
30	8.990	1.983	1	4,14,23,5,12,11,13,16,3,17,1
31	8.640	2.081	1	4,14,23,5,12,11,13,16,3,17,1
32	8.470	2.113	1	4,14,23,5,12,11,13,16,3,17,1
33	8.250	2.166	1	4,14,23,5,12,11,13,16,3,17,1
34	8.050	2.237	1	4,14,23,5,12,11,13,16,3,17,1
35	8.100	2.281	1	4,14,23,5,12,11,13,16,3,17,1
36	8.140	2.349	1	4,14,23,5,12,11,13,16,3,17,1
37	7.960	2.407	1	4,14,23,5,12,11,13,16,3,17,1
38	7.970	2.466	1	4,14,23,5,12,11,13,16,3,17,1
39	7.830	2.524	1	4,14,23,5,12,11,13,16,3,17,1
40	7.680	2.590	1	4,14,23,5,12,11,13,16,3,17,1
41	7.790	2.641	1	4,14,23,5,12,11,13,16,3,17,1
42	7.770	2.727	1	4,14,23,5,12,11,13,16,3,17,1
43	7.770	2.780	1	4,14,23,5,12,11,13,16,3,17,1
44	7.710	2.844	1	4,14,23,5,12,11,13,16,3,17,1
45	7.680	2.953	1	4,14,23,5,12,11,13,16,3,17,1
46	7.760	3.037	1	4,14,23,5,12,11,13,16,3,17,1
47	7.730	3.124	1	4,14,23,5,12,11,13,16,3,17,1
48	7.740	3.216	1	4,14,23,5,12,11,13,16,3,17,1
49	7.810	3.350	1	4,14,23,5,12,11,13,16,3,17,1
