Epoch	Test Accuracy	Min Index	Selected Indices
0	35.360	1.725	NA	NA
1	40.300	1.221	NA	NA
2	42.580	0.993	NA	NA
3	46.080	1.035	NA	NA
4	48.160	0.949	NA	NA
5	50.050	0.876	NA	NA
6	50.850	0.773	NA	NA
7	50.990	0.786	NA	NA
8	51.400	0.733	NA	NA
9	52.010	0.716	NA	NA
10	29.100	0.750	0	24,5,18,15,13,23,0,7,2,4,16
11	10.050	1.124	0	14,20,21,0,12,18,3,17,8,10,5
12	8.510	2.134	1	17,22,21,24,15,9,8,7,1,11,18
13	9.070	3.166	0	17,12,9,2,15,11,14,6,16,8,0
14	19.600	5.228	7	4,0,6,20,17,21,9,18,11,5,15
15	10.420	2.401	1	22,7,20,11,8,18,4,1,10,23,6
16	10.150	3.341	0	13,0,8,14,18,2,3,4,7,10,19
17	11.560	4.787	23	16,9,18,19,12,8,17,3,11,21,10
18	9.610	2.967	0	6,5,24,0,12,10,21,2,11,8,19
19	8.460	4.317	0	17,14,24,18,16,19,0,6,15,8,21
20	16.200	5.936	6	19,8,22,14,16,0,12,2,9,7,3
21	9.860	2.877	1	12,13,10,4,19,23,6,1,14,18,15
22	8.970	4.368	0	2,0,18,4,10,23,19,15,5,13,22
23	15.250	6.315	2	10,14,17,15,22,9,19,3,18,13,4
24	8.650	3.426	1	2,17,10,21,20,9,8,22,1,14,16
25	8.660	5.284	0	6,0,12,17,19,9,11,7,1,22,15
26	6.180	7.169	0	12,2,0,9,8,7,10,13,23,11,15
27	19.130	12.212	0	20,9,1,23,2,12,11,15,7,24,10
28	9.760	2.890	0	18,9,13,14,19,5,6,3,11,0,12
29	8.750	4.855	0	1,13,18,5,9,20,14,8,6,17,0
30	15.210	10.993	0	7,24,12,17,16,2,10,1,22,19,6
31	11.140	4.069	0	21,0,11,14,9,10,13,17,1,19,18
32	15.390	7.818	21	23,18,15,19,2,24,8,14,4,1,3
33	12.720	4.524	2	24,11,3,2,5,16,4,13,23,17,8
34	15.370	8.202	11	18,2,24,4,22,3,8,17,13,23,10
35	11.380	4.824	6	13,22,10,9,20,15,18,14,7,24,6
36	8.430	8.289	0	11,3,8,18,12,24,20,0,5,4,1
37	11.690	15.807	12	2,7,17,18,3,19,21,16,11,24,1
38	10.810	6.717	2	4,12,17,8,10,14,19,24,15,20,2
39	13.740	14.550	4	15,13,2,14,0,23,10,18,21,6,7
40	17.530	8.694	23	20,15,12,5,1,8,6,19,14,16,4
41	14.220	5.257	5	18,15,5,20,14,7,24,19,11,12,23
42	12.470	9.886	0	2,9,8,13,18,17,0,22,11,14,7
43	15.550	18.745	9	23,10,6,11,5,17,19,4,1,8,20
44	15.610	11.345	17	12,11,1,23,0,9,16,10,3,20,4
45	11.980	7.050	2	15,12,5,8,2,14,17,16,24,19,10
46	17.740	13.323	16	18,4,15,2,0,17,11,7,8,12,20
47	13.750	8.952	0	2,0,21,16,5,6,24,17,14,4,23
48	15.130	16.509	16	6,22,24,21,3,12,10,0,23,20,1
49	12.980	10.745	2	15,12,19,9,5,14,18,4,2,10,13
