Epoch	Test Accuracy	Min Index	Selected Indices
0	36.940	1.728	NA	NA
1	41.940	1.244	NA	NA
2	42.590	0.996	NA	NA
3	45.010	1.066	NA	NA
4	47.180	0.957	NA	NA
5	49.380	0.872	NA	NA
6	49.670	0.797	NA	NA
7	49.750	0.773	NA	NA
8	49.020	0.852	NA	NA
9	49.310	0.739	NA	NA
10	50.680	0.817	NA	NA
11	50.130	0.712	NA	NA
12	49.980	0.716	NA	NA
13	51.810	0.728	NA	NA
14	52.050	0.790	NA	NA
15	53.620	0.722	NA	NA
16	53.760	0.727	NA	NA
17	52.740	0.734	NA	NA
18	52.920	0.727	NA	NA
19	53.200	0.720	NA	NA
20	53.460	0.717	NA	NA
21	53.680	0.685	NA	NA
22	53.120	0.719	NA	NA
23	53.820	0.709	NA	NA
24	54.140	0.659	NA	NA
25	53.990	0.746	NA	NA
26	56.110	0.655	NA	NA
27	53.820	0.691	NA	NA
28	56.430	0.662	NA	NA
29	55.990	0.592	NA	NA
30	56.270	0.622	NA	NA
31	55.530	0.687	NA	NA
32	55.410	0.615	NA	NA
33	56.840	0.583	NA	NA
34	57.760	0.599	NA	NA
35	57.810	0.597	NA	NA
36	58.010	0.584	NA	NA
37	58.220	0.609	NA	NA
38	58.220	0.581	NA	NA
39	57.410	0.603	NA	NA
40	58.320	0.638	NA	NA
41	57.800	0.615	NA	NA
42	58.250	0.610	NA	NA
43	57.870	0.632	NA	NA
44	55.960	0.650	NA	NA
45	57.950	0.631	NA	NA
46	58.680	0.646	NA	NA
47	58.680	0.656	NA	NA
48	56.320	0.633	NA	NA
49	56.880	0.650	NA	NA
