Epoch	Test Accuracy	Min Index	Selected Indices
0	33.930	1.814	NA	NA
1	41.130	1.200	NA	NA
2	41.940	0.959	NA	NA
3	43.570	1.013	NA	NA
4	43.850	0.967	NA	NA
5	43.920	0.981	NA	NA
6	44.090	0.939	NA	NA
7	44.190	0.978	NA	NA
8	47.070	1.039	NA	NA
9	47.310	0.882	NA	NA
10	48.160	0.901	NA	NA
11	48.830	0.777	NA	NA
12	49.520	0.865	NA	NA
13	49.940	0.768	NA	NA
14	49.840	0.734	NA	NA
15	50.240	0.823	NA	NA
16	50.510	0.715	NA	NA
17	51.200	0.766	NA	NA
18	52.490	0.733	NA	NA
19	52.080	0.740	NA	NA
20	52.440	0.729	NA	NA
21	52.380	0.726	NA	NA
22	53.260	0.672	NA	NA
23	53.630	0.680	NA	NA
24	53.690	0.687	NA	NA
25	52.970	0.765	NA	NA
26	53.140	0.721	NA	NA
27	53.550	0.668	NA	NA
28	53.660	0.673	NA	NA
29	54.120	0.747	NA	NA
30	54.260	0.633	NA	NA
31	54.190	0.705	NA	NA
32	56.220	0.641	NA	NA
33	56.350	0.587	NA	NA
34	55.690	0.686	NA	NA
35	56.910	0.651	NA	NA
36	54.570	0.659	NA	NA
37	57.180	0.625	NA	NA
38	57.200	0.585	NA	NA
39	55.740	0.683	NA	NA
40	55.690	0.632	NA	NA
41	55.780	0.602	NA	NA
42	57.820	0.588	NA	NA
43	59.060	0.541	NA	NA
44	58.800	0.565	NA	NA
45	58.960	0.583	NA	NA
46	59.180	0.619	NA	NA
47	59.320	0.606	NA	NA
48	59.310	0.573	NA	NA
49	59.290	0.568	NA	NA
