Epoch	Test Accuracy	Min Index	Selected Indices
0	34.330	1.325	NA	NA
1	41.510	0.973	NA	NA
2	45.430	0.821	NA	NA
3	46.600	0.712	NA	NA
4	47.700	0.747	NA	NA
5	48.020	0.635	NA	NA
6	49.220	0.653	NA	NA
7	49.620	0.639	NA	NA
8	49.050	0.700	NA	NA
9	51.030	0.638	NA	NA
10	50.350	0.623	2	12,11,21,2,23,5
11	49.270	0.620	1	7,21,1,5,6,12
12	48.100	0.629	3	23,22,7,4,8,3
13	46.900	0.672	2	24,8,3,13,2,7
14	45.570	0.679	1	8,18,14,2,9,1
15	44.100	0.674	12	12,16,17,13,15,19
16	47.830	0.647	23	10,5,3,9,13,18
17	48.450	0.640	22	12,17,23,0,10,13
18	47.280	0.718	0	12,7,13,4,0,19
19	46.310	0.681	1	5,20,19,1,7,18
20	45.300	0.704	4	4,21,17,20,10,24
21	44.030	0.731	1	16,12,19,8,1,4
22	42.280	0.759	0	16,17,3,20,0,2
23	45.420	0.731	11	10,20,9,17,18,6
24	44.030	0.768	0	19,0,21,23,17,13
25	45.300	0.719	3	16,20,13,0,7,6
26	43.920	0.749	1	23,1,18,16,9,5
27	42.800	0.761	2	7,2,14,18,8,17
28	41.510	0.791	0	11,6,23,0,9,16
29	39.910	0.837	3	3,23,7,20,4,14
30	37.850	0.830	2	7,22,13,24,14,2
31	41.990	0.790	3	24,5,11,4,1,20
32	40.860	0.826	5	5,23,18,12,6,20
33	39.350	0.858	7	11,18,7,21,23,15
34	37.420	0.858	3	8,9,4,23,5,3
35	35.060	0.893	0	9,5,20,0,6,16
36	32.700	0.951	9	14,16,9,13,18,11
37	38.920	0.909	10	23,4,12,22,8,0
38	37.380	0.882	6	15,11,6,21,22,12
39	35.240	0.955	3	11,15,3,22,6,17
40	33.100	0.988	1	1,3,6,18,16,14
41	31.030	0.947	1	5,4,1,22,11,17
42	36.450	0.985	0	18,15,2,10,8,11
43	34.550	1.010	5	15,5,17,12,14,6
44	36.220	1.000	3	6,8,13,20,12,5
45	34.350	1.008	0	14,0,18,24,15,13
46	35.750	1.000	3	17,14,13,18,24,1
47	34.080	1.044	0	24,0,22,18,1,12
48	32.480	1.097	4	15,11,9,4,5,21
49	30.120	1.091	3	13,24,5,21,14,3
