Epoch	Test Accuracy	Min Index	Selected Indices
0	38.550	1.793	NA	NA
1	44.360	1.304	NA	NA
2	47.110	1.193	NA	NA
3	48.660	1.095	NA	NA
4	49.690	1.011	NA	NA
5	50.600	1.004	NA	NA
6	51.190	0.981	NA	NA
7	51.540	0.949	NA	NA
8	51.950	0.943	NA	NA
9	52.290	0.919	NA	NA
10	52.560	0.902	NA	NA
11	53.030	0.875	NA	NA
12	53.390	0.907	NA	NA
13	53.660	0.889	NA	NA
14	53.750	0.888	NA	NA
15	53.880	0.882	NA	NA
16	54.060	0.842	NA	NA
17	54.240	0.836	NA	NA
18	54.440	0.835	NA	NA
19	54.500	0.842	NA	NA
20	54.570	0.842	NA	NA
21	54.650	0.839	NA	NA
22	54.760	0.828	NA	NA
23	54.990	0.817	NA	NA
24	55.050	0.812	NA	NA
25	55.160	0.802	NA	NA
26	55.220	0.833	NA	NA
27	55.290	0.800	NA	NA
28	55.310	0.808	NA	NA
29	55.300	0.808	NA	NA
30	55.370	0.788	NA	NA
31	55.430	0.794	NA	NA
32	55.480	0.808	NA	NA
33	55.500	0.789	NA	NA
34	55.540	0.799	NA	NA
35	55.610	0.790	NA	NA
36	55.710	0.777	NA	NA
37	55.830	0.785	NA	NA
38	55.820	0.777	NA	NA
39	55.870	0.770	NA	NA
40	55.930	0.792	NA	NA
41	55.970	0.774	NA	NA
42	56.050	0.767	NA	NA
43	56.100	0.760	NA	NA
44	56.100	0.758	NA	NA
45	56.150	0.775	NA	NA
46	56.250	0.767	NA	NA
47	56.270	0.758	NA	NA
48	56.330	0.756	NA	NA
49	56.380	0.760	NA	NA
