Epoch	Test Accuracy	Min Index	Selected Indices
0	31.770	1.788	NA	NA
1	37.650	1.193	NA	NA
2	37.900	1.227	NA	NA
3	38.220	1.203	NA	NA
4	40.150	1.329	NA	NA
5	43.350	1.062	NA	NA
6	44.330	0.993	NA	NA
7	46.740	0.923	NA	NA
8	48.180	0.830	NA	NA
9	47.170	0.832	NA	NA
10	46.340	0.789	0	7,21,1,24,4,9,0,5,18,14,2
11	45.050	0.822	2	2,5,12,9,6,18,19,20,23,17,21
12	43.840	0.877	5	7,19,21,9,11,5,23,24,16,12,17
13	42.720	0.852	0	14,22,11,13,20,4,15,23,0,18,9
14	41.170	0.870	0	1,15,21,5,7,11,0,6,9,18,17
15	39.490	0.937	2	2,5,22,14,9,19,6,8,17,4,21
16	37.750	0.877	0	22,6,12,9,14,1,18,21,2,0,19
17	36.180	0.889	4	10,14,8,18,7,17,20,4,9,21,24
18	34.400	0.977	1	1,19,23,16,12,9,3,22,6,11,13
19	32.590	1.004	2	22,8,11,17,24,6,15,2,18,23,20
20	30.440	1.056	1	7,15,2,10,9,6,12,18,1,8,3
21	28.150	1.064	2	21,4,11,2,13,20,10,22,8,18,17
22	26.090	1.092	0	24,0,22,4,9,17,2,3,11,19,10
23	24.120	1.100	0	5,9,4,16,10,12,23,20,13,0,2
24	22.260	1.103	0	21,3,12,23,9,8,0,13,10,19,18
25	20.230	1.245	1	1,17,3,21,14,19,11,24,8,15,4
26	18.230	1.241	1	17,11,18,8,21,1,13,22,15,3,7
27	16.880	1.370	3	14,20,3,4,18,13,23,21,5,24,17
28	15.450	1.389	1	2,13,10,18,12,17,7,14,22,8,1
29	14.030	1.437	1	22,14,7,18,20,1,17,16,15,8,6
30	12.940	1.573	3	12,14,15,8,13,17,9,7,10,3,19
31	11.920	1.614	0	0,12,3,13,4,11,10,14,20,9,5
32	11.130	1.714	0	12,11,17,8,0,3,10,19,9,15,22
33	10.710	1.759	0	11,5,21,10,3,19,4,22,16,23,0
34	10.370	1.894	0	11,10,4,2,14,21,17,12,0,24,7
35	10.140	1.887	0	18,21,0,2,20,8,11,3,12,24,5
36	10.070	2.025	3	16,21,17,24,20,14,11,3,5,13,12
37	10.010	2.149	1	16,17,4,24,18,20,15,14,11,1,23
38	9.950	2.314	1	2,14,1,22,3,19,21,11,23,7,13
39	9.870	2.394	0	18,8,2,0,10,20,1,16,6,11,21
40	9.870	2.539	2	21,4,8,7,5,6,22,9,2,13,10
41	9.970	2.578	0	9,6,4,1,8,24,13,17,0,14,18
42	9.970	2.740	0	1,19,9,21,2,4,14,11,3,16,0
43	9.970	2.905	0	15,14,24,10,4,0,23,12,2,21,6
44	10.000	3.004	0	16,9,6,18,0,22,8,1,17,10,20
45	9.990	3.099	3	10,17,18,14,12,23,3,13,24,21,8
46	10.000	3.277	2	12,5,2,21,22,9,17,16,6,14,10
47	10.000	3.326	0	9,8,0,14,18,6,5,13,16,3,20
48	10.000	3.556	0	1,0,22,9,23,12,20,4,6,10,13
49	10.000	3.674	0	24,18,4,23,6,2,8,19,5,21,0
